Draw,Objective value,Solver converged,Initial top policy,Cumulative top policy,Affordability-oriented cumulative effort share,All seven final shortfalls below initial,Final mean remaining shortfall,Final affordability mean shortfall,Final nutrition mean shortfall,Final environmental mean shortfall,Environmental policy cumulative effort
152,77.19333097004008,True,Social protection policy,Social protection policy,0.7717671132864561,True,0.05869286919613893,0.14071463424178998,0.05634332570770595,0.008367082236990328,4.594470036629648
153,93.31758893667661,True,Social protection policy,Social protection policy,0.7293378002358183,True,0.04254497577048825,0.11721503691222912,0.019366832616981466,0.012325545667498258,5.473513423064622
154,104.40267567812491,True,Infrastructure investment,Infrastructure investment,0.8112146794849121,True,0.05819191993438532,0.15917316775098,0.04268040418505786,0.0018181478343107446,4.56715734297925
155,80.56330607426423,True,Social protection policy,Social protection policy,0.8682314631985525,True,0.04223078192156092,0.07641233312532059,0.06126666684166382,0.0101287367584788,2.5480969762986985
156,91.40786830992558,True,Social protection policy,Infrastructure investment,0.736571245566952,True,0.09058891536348553,0.2203767091005132,0.09368411757927192,0.003000377092414186,4.753415816750017
157,96.88813226909083,True,Infrastructure investment,Infrastructure investment,0.8786139188405895,True,0.08301259227881015,0.07106468436826963,0.20976400557528097,0.009715383032284926,2.4731112321148676
158,87.44269057629052,True,Infrastructure investment,Infrastructure investment,0.8556106856714077,True,0.044017183327259395,0.06110593581467505,0.06790833072747549,0.025045875103257342,3.1655499910966842
159,120.42761997025855,True,Infrastructure investment,Infrastructure investment,0.7617790702634337,True,0.05135075563772543,0.08180481382163796,0.08943387188286539,0.008488959027535645,5.2757755830191115
160,118.51163341813653,True,Social protection policy,Social protection policy,0.8192133563996459,True,0.14437212998786147,0.26291223750193127,0.23001090506694788,0.012379312388635974,3.8842205622703885
161,100.78170487027096,True,Social protection policy,Social protection policy,0.8110164029566478,True,0.06365805276560153,0.15057385978395132,0.04556012894156147,0.02666919595409256,4.880193645990551
162,61.018930445248905,True,Social protection policy,Infrastructure investment,0.8847369263110417,True,0.032317272598574406,0.03626539298885534,0.05459630528572834,0.022248755820426742,2.0976423855054214
163,56.67056712378216,True,Social protection policy,Infrastructure investment,0.8114437879121619,True,0.03498434427661661,0.04448425404073958,0.03756867500028005,0.040392275927138524,3.1163375577463963
164,137.3946360461617,True,Social protection policy,Social protection policy,0.8503299371147894,True,0.06176612724737911,0.14182707795916183,0.07176612007455452,0.0025882473321105284,3.8603577079259055
165,62.13534964178066,True,Social protection policy,Infrastructure investment,0.8206407086317268,True,0.05203001863338836,0.09384637046975358,0.060816492450629644,0.02744220229647605,2.776241726643061
166,57.15053059630638,True,Social protection policy,Infrastructure investment,0.8114711084048485,True,0.035686044601754466,0.02848182834575297,0.07288956385603729,0.023529763904350368,3.283646631264709
167,121.82179781552566,True,Infrastructure investment,Infrastructure investment,0.8655942376689022,True,0.04840034455091487,0.06975759994925412,0.08731267971880019,0.012330926260147729,3.2282090844911053
168,63.06342014520382,True,Social protection policy,Infrastructure investment,0.7558590183823996,True,0.013324655114620469,0.032222898447782256,0.014001755611963262,0.0004116388414261221,4.505918754811042
169,83.51488305977897,True,Social protection policy,Social protection policy,0.8216835308710457,True,0.08013064390703072,0.20398831146747942,0.033451263208595206,0.04301767899853286,3.3199017852436192
170,91.03141847655755,True,Social protection policy,Social protection policy,0.7547116273461002,True,0.11479099747805509,0.2930850022081179,0.10466866799067176,0.004014820974403144,4.5656194218875585
171,81.90694678863825,True,Social protection policy,Infrastructure investment,0.883755052331,True,0.033165970863955986,0.09595778821751211,0.0,0.020123109806333847,2.6149502508800953
172,75.17181476570373,True,Social protection policy,Social protection policy,0.7782745367033301,True,0.0264130215605834,0.023608495964833998,0.066459975597714,0.0023771038994939153,4.0922840045717646
173,91.62953974367855,True,Social protection policy,Infrastructure investment,0.8176700778314638,True,0.024720143800053978,0.021714055447946745,0.004923865619285872,0.05988258223295631,3.4539132856064962
174,96.7444031677166,True,Social protection policy,Social protection policy,0.8097101149349369,True,0.10740557728343093,0.12735439346685962,0.2314996905743667,0.017065436450781943,3.9881942911949912
175,90.63275789301704,True,Social protection policy,Social protection policy,0.9221743164655245,True,0.06612985698181185,0.14222021665772677,0.056371904350450364,0.03286237842816438,1.564484718377299
176,82.51921519799212,True,Social protection policy,Infrastructure investment,0.754836440623819,True,0.02865370352214853,0.07801234743419105,0.015442633987900078,0.0068329809054287205,4.01274169095312
177,74.6142966713686,True,Social protection policy,Social protection policy,0.8357790846498765,True,0.027278845877517503,0.050286309919351346,0.03584383785570644,0.009345812796253475,3.4584061574940272
178,102.30681244586151,True,Social protection policy,Social protection policy,0.9096729655391362,True,0.0696754443513191,0.17518983374645647,0.055831569241171164,0.012842652241989248,2.1203227406219316
179,55.43336439369614,True,Social protection policy,Infrastructure investment,0.8117821771943754,True,0.033963691552679295,0.08383317234527987,0.02364056449745855,0.011399183591639099,3.2556762492584563
180,70.71853416988463,True,Infrastructure investment,Infrastructure investment,0.8176754570562794,True,0.020629538638560412,0.01613946506589814,0.03838580535620961,0.017678114812853696,3.786578521440053
181,91.10592952112145,True,Social protection policy,Social protection policy,0.7961427072216335,True,0.07598214782118141,0.046043106994255234,0.14385593384400464,0.07603847653587506,3.820481576797218
182,76.75504590312174,True,Infrastructure investment,Infrastructure investment,0.7859165382423128,True,0.04003932357845376,0.061312787887793485,0.07819740581296886,0.0006274388238258349,4.526712934145082
183,83.58953563645021,True,Social protection policy,Social protection policy,0.8128919856831863,True,0.1111378884077411,0.24093741819316283,0.14397718671657644,0.004068004517354534,3.957073916689095
184,88.46225007956697,True,Infrastructure investment,Infrastructure investment,0.8190587988922299,True,0.008312142284320104,0.02387753201394971,0.0024163686615908953,0.0027985973195797584,4.125419430589597
185,86.139067056172,True,Social protection policy,Social protection policy,0.7563038295696286,True,0.06479902201302024,0.1038738226035264,0.11873112353247728,0.004191630909567132,4.696742204481322
186,132.6008939492977,True,Social protection policy,Social protection policy,0.8142589969058018,True,0.08357919294001173,0.1558142964195573,0.1230693507827696,0.013643528087714171,3.822166971176527
187,72.93231564620238,True,Social protection policy,Social protection policy,0.8683822873617947,True,0.06041964477320516,0.13157639651212705,0.04320965748456396,0.036682702709527074,2.2537549187404733
188,74.5009729186286,True,Social protection policy,Social protection policy,0.7639258818953597,True,0.028725245398342713,0.06679523580301705,0.027981447360507783,0.005761675730674667,4.364984983210756
189,86.0002162440706,True,Social protection policy,Infrastructure investment,0.8610606681416202,True,0.06571429556685725,0.10732901280410923,0.10718702608799835,0.015483995591892813,2.610650626892535
190,103.61774090540469,True,Infrastructure investment,Infrastructure investment,0.8135209828442106,True,0.023772170108839686,0.02621269364151424,0.042710559516240476,0.01427934222318418,4.084200524962944
191,66.3134017577661,True,Social protection policy,Infrastructure investment,0.7591642785999347,True,0.017974905330916384,0.016965689921354832,0.028753721058085713,0.017192757678766796,4.490327373890894
192,130.56695930866346,True,Social protection policy,Infrastructure investment,0.8082132996223318,True,0.08050241643820957,0.17651751544301753,0.09141477787777841,0.013826164212937614,4.73975519993231
193,98.35558757624766,True,Social protection policy,Social protection policy,0.8251274241586122,True,0.06734041000348909,0.09629519033699274,0.10994439820388568,0.029451846471333365,3.7610416585337973
194,85.24210780153008,True,Social protection policy,Social protection policy,0.7872800924067448,True,0.042323039446682996,0.03680836974873064,0.0983499620700159,0.012972306244643975,4.002435088619681
195,60.17280046574969,True,Social protection policy,Social protection policy,0.8548949112102867,True,0.042474894476654756,0.09543063722974954,0.017627503155679097,0.03560399028286303,2.3489358800593627
196,89.4568958523331,True,Social protection policy,Infrastructure investment,0.8888789030786641,True,0.0592320376657396,0.15229299722285017,0.04084991779922581,0.014169216808012607,2.2578206623907473
197,68.01471713623951,True,Social protection policy,Infrastructure investment,0.8015454307446824,True,0.012246347358370368,0.0168572167770058,0.0,0.026004998977290486,3.721528757955905
198,109.04583414014942,True,Social protection policy,Infrastructure investment,0.8995426014421832,True,0.048639811819432166,0.07073579165089727,0.07367103515435347,0.025832514562761838,2.2958466706693477
199,108.95585209580041,True,Social protection policy,Infrastructure investment,0.804250446477934,True,0.043324474762599166,0.08678677413090619,0.053702965549976056,0.011145921988214846,4.382430139036914
200,108.4122717329096,True,Infrastructure investment,Infrastructure investment,0.8538068947301082,True,0.03515372576607691,0.08611185710215385,0.020689930163252823,0.016236252915862497,3.602105877294473
201,98.2516747353989,True,Social protection policy,Social protection policy,0.7562098213163564,True,0.0388406390049618,0.08664234896844658,0.04146675500914487,0.007833132539774829,5.485257033735757
202,101.79724174346546,True,Infrastructure investment,Infrastructure investment,0.8507646820823458,True,0.00969338941169301,0.015876453435662186,0.009014760576759207,0.009035648928504142,3.177064648275067
203,92.5661521347665,True,Infrastructure investment,Infrastructure investment,0.8278746990457618,True,0.028220969955811376,0.047478404993195555,0.03360693410345694,0.017688055748687315,4.036952125932756
204,101.94927391184635,True,Infrastructure investment,Infrastructure investment,0.8111710166985324,True,0.0355466043177546,0.10516940370276584,0.01649346059121498,0.002750250818160299,4.484070225440763
205,84.81366243446774,True,Social protection policy,Social protection policy,0.7331728905832015,True,0.11920111234475998,0.2391553997206738,0.13307764282618573,0.04497085065980044,5.693566394438259
206,80.05430398576446,True,Infrastructure investment,Infrastructure investment,0.7384495241831875,True,0.012576558397348224,0.008701619354167134,0.032539178691845416,0.0027771563447062317,4.793033290508055
207,62.33722224633471,True,Social protection policy,Social protection policy,0.8590262547814379,True,0.021799659357717893,0.04322522403650786,0.01504888009696742,0.01802470361853735,2.289225771922813
208,79.52448077876234,True,Social protection policy,Social protection policy,0.6837511372352126,True,0.03877271698614003,0.1009348212654346,0.02889168381236562,0.005878004373689891,6.063561403511831
209,94.23958262683861,True,Infrastructure investment,Infrastructure investment,0.7990904503782822,True,0.05373315901632597,0.11227317256510483,0.05610871640262832,0.019684167589407747,4.4389527461691
210,103.80229979142074,True,Infrastructure investment,Infrastructure investment,0.7860252439112947,True,0.0382924041213779,0.0548372118194238,0.054972889078727605,0.02421331352667125,4.7469580495502575
211,97.79274914234223,True,Social protection policy,Social protection policy,0.7533422362425788,True,0.033787155649710784,0.06203631426526923,0.05293451011738726,0.0032842203913312426,4.403824085379604
212,84.88145794904,True,Social protection policy,Social protection policy,0.7703427462148549,True,0.031099992242776923,0.0196307157387976,0.07495475368112237,0.014264503429799263,4.945977793051708
213,90.3823083567089,True,Social protection policy,Infrastructure investment,0.8659248958815364,True,0.162329598747362,0.2833102712958807,0.2772112674480862,0.007632056871799998,2.8132820020699354
214,70.87291115995008,True,Social protection policy,Infrastructure investment,0.7549155355792467,True,0.024867648929525095,0.04875303888283944,0.033586701916163975,0.004697030454334422,5.116668855841491
215,81.52341113784883,True,Social protection policy,Infrastructure investment,0.7196143241920987,True,0.012750835917248488,0.02312261095420698,0.017899567317773535,0.0036057474383891924,5.097772230992299
216,74.29679172483087,True,Social protection policy,Social protection policy,0.8083999534334403,True,0.06326128361464677,0.1261864908672718,0.07616894816156239,0.019059053622429517,3.515972973839269
217,119.63550503044146,True,Social protection policy,Social protection policy,0.8315068244832091,True,0.11008444083790213,0.26611093755984383,0.10857945788705914,0.01060514748575446,4.035897810316768
218,78.81749751528997,True,Social protection policy,Social protection policy,0.7158034906092893,True,0.07562066881162623,0.21253611514825171,0.04315735600675322,0.008978869685686869,4.954241408375585
219,81.41652683225516,True,Social protection policy,Infrastructure investment,0.8770805127179915,True,0.02440110072893401,0.05597974539407807,0.0042229362780950574,0.02520117087909591,2.3995783935931274
220,55.12474582144305,True,Social protection policy,Social protection policy,0.7861097125885272,True,0.044142202976403956,0.06236849924846377,0.06474048573139946,0.027388725437550596,3.5190145777046618
221,89.49381892184212,True,Social protection policy,Social protection policy,0.8135889433178869,True,0.05393075750444879,0.12638878522092195,0.037760674313766895,0.024608191730881905,3.059107955773949
222,135.87063485729223,True,Infrastructure investment,Infrastructure investment,0.8482300570047089,True,0.06839121547028092,0.1898410866257325,0.03072018921041375,0.018807978309836965,3.4451112526548537
223,57.10313429420877,True,Social protection policy,Social protection policy,0.8086428096320355,True,0.08137157254338047,0.12114471501217489,0.1533278736882766,0.010327915201380149,3.138874081046612
